tau,time_s,x,z_m,P_Pa,P_bar,T_K,u_m_s,rho_g_kg_m3,y_N2,q_N2_mol_kg,qstar_N2_mol_kg,Pi_N2_bar,y_H2,q_H2_mol_kg,qstar_H2_mol_kg,Pi_H2_bar,y_NH3,q_NH3_mol_kg,qstar_NH3_mol_kg,Pi_NH3_bar,sum_y
0.572048,28.6024,0.65,0.65,1000193.3978069668,10.001933978069667,473.1458729613694,0.09418853129302115,2.1314137405424605,0.24492207728824758,0.023191312435954365,0.02305902800422424,2.449694446808729,0.755076923191765,0.01773664488799489,0.017772325906670987,7.552229534128016,9.99519910031648e-07,0.0004705432353199888,0.0004705431221363667,9.99713214990268e-06,0.9999999999999226
0.572048,28.6024,0.675,0.675,1000179.5857668285,10.001795857668284,473.14588234623136,0.09419016686049056,2.1314172893907988,0.24492707367797878,0.023192256395555003,0.02305919320845435,2.4497105909432233,0.755071926788951,0.01773616204890208,0.017771973086362563,7.5520752695993405,9.995329914681175e-07,0.0004705432339305517,0.0004705431205706728,9.997124933668607e-06,0.9999999999999212
0.572048,28.6024,0.7,0.7,1000165.7734099203,10.001657734099203,473.14589177830334,0.09419180469084588,2.131422327234859,0.24493229561803934,0.02319320418054852,0.023059379382951137,2.4497289887988356,0.7550667048357936,0.017735678199561674,0.017771614766347088,7.551918748181716,9.995460868348653e-07,0.0004705432325440527,0.0004705431190112773,9.997117849980526e-06,0.9999999999999197
0.572048,28.6024,0.725,0.725,1000151.9607335362,10.001519607335362,473.14590125650403,0.09419344474876654,2.131428620419944,0.24493770776659016,0.023194155703528004,0.02305958323793513,2.4497492868033306,0.7550612926741345,0.017735193362847033,0.01777125180818835,7.55176032342034,9.995591940537736e-07,0.0004705432311604241,0.0004705431174574831,9.997110878021148e-06,0.9999999999999187
0.572048,28.6024,0.75,0.75,1000138.1477354937,10.001381477354938,473.1459107800112,0.09419508700894505,2.131435884202974,0.24494326705020097,0.02319511089793442,0.023059800764327416,2.4497710540786843,0.7550557333774061,0.017734707556171556,0.017770885261848862,7.5516004261714365,9.995723105911209e-07,0.0004705432297796123,0.00047054311590846243,9.997103992422911e-06,0.9999999999999176
0.572048,28.6024,0.775,0.775,1000124.3344141961,10.001243344141962,473.1459203482959,0.0941967314574391,2.1314437977333136,0.2449489249299411,0.02319606972081183,0.0230600274446745,2.449793805110303,0.755050075484542,0.017734220790766985,0.017770516310448202,7.551439541933661,9.995854335909397e-07,0.000470543228401585,0.0004705431143633037,9.997097164602645e-06,0.9999999999999166
0.572048,28.6024,0.8,0.8,1000110.5207686676,10.001105207686676,473.1459299611399,0.09419837809245692,2.1314520200003946,0.24495462981393493,0.023197032154378874,0.023060258477684795,2.4498170238791066,0.755044370587421,0.01773373307127174,0.017770146211455947,7.551278186716366,9.99598560017002e-07,0.00047054322702632685,0.0004705431128210517,9.997090364182141e-06,0.999999999999916
0.572048,28.6024,0.825,0.825,1000096.7067985579,10.000967067985579,473.1459396186426,0.09420002692456803,2.1314602059512295,0.2449603294958264,0.02319799820640008,0.023060489005157354,2.4498401882506564,0.7550386708924021,0.017733244395633677,0.01776977623725755,7.551116882650516,9.996116867963734e-07,0.00047054322565384497,0.00047054311128075704,9.997083560424045e-06,0.9999999999999152
0.572048,28.6024,0.85,0.85,1000082.8925041202,10.000828925041203,473.14594932120957,0.09420167797635448,2.1314680220553637,0.24496597350983373,0.02319896790939482,0.023060714331129918,2.4498627935280224,0.7550330268652701,0.01773275475531715,0.017769407617757752,7.550956134435605,9.996248109580603e-07,0.00047054322428416456,0.000470543109741516,9.997076723618213e-06,0.9999999999999147
0.572048,28.6024,0.875,0.875,1000069.0778861606,10.000690778861605,473.14595906952934,0.09420333128154307,2.1314751606897975,0.24497151530745195,0.023199941318769,0.02306093012441258,2.4498843742189895,0.7550274850545327,0.01773226413579235,0.017769041487334797,7.5507964075719345,9.996379297612027e-07,0.0004705432229173294,0.00047054310820250996,9.997069826363165e-06,0.9999999999999144
0.572048,28.6024,0.9,0.9,1000055.2629459668,10.000552629459667,473.1459688645388,0.09420498688367661,2.1314813528254457,0.24497691417733702,0.02320091850999345,0.023061132597207618,2.449904523233083,0.7550220861715363,0.017731772517274202,0.017768678838057713,7.5506381091628825,9.996510408081482e-07,0.000470543221553398,0.0004705431066630383,9.997062844696021e-06,0.9999999999999142
0.572048,28.6024,0.925,0.925,1000041.4476852175,10.000414476852175,473.1459787073786,0.09420664483439718,2.1314863786132117,0.24498213684752979,0.02320189957498344,0.023061318654156282,2.4499229079002176,0.755016863488242,0.01773127987567058,0.017768320480648477,7.550481571895339,9.996641421388606e-07,0.00047054322019244324,0.00047054310512254725,9.997055759035472e-06,0.999999999999914
0.572048,28.6024,0.95,0.95,1000027.6321058762,10.000276321058763,473.14598859934006,0.09420830519142508,2.1314900755864117,0.24498715872712845,0.02320288461785544,0.02306148600782491,2.4499392823823674,0.7550118415955531,0.01773078618369364,0.017767967014233853,7.550327041626979,9.99677232304095e-07,0.0004705432188345468,0.0004705431035806483,9.9970485549122e-06,0.9999999999999138
0.572048,28.6024,0.975,0.975,1000013.8162100763,10.000138162100763,473.1459985418066,0.09420996801632318,2.1314923443123353,0.2449919647620708,0.023203873750250344,0.023061633258275805,2.44995349622523,0.7550070355475327,0.01773029141208463,0.01776761880550342,7.550174668833449,9.996903104158834e-07,0.000470543217479796,0.00047054310203713154,9.997041223472233e-06,0.999999999999914
0.572048,28.6024,1.0,1.0,1000000.0,10.0,473.14600853619487,0.0942116333721408,2.13149315143531,0.24499654989627045,0.023204867086417013,0.023061759935911832,2.4499654989627047,0.7550024504002674,0.017729795530901562,0.017767275977486327,7.550024504002674,9.997033761747862e-07,0.0004705432161282818,0.00047054310049197284,9.997033761747862e-06,0.999999999999914
0.6,30.0,0.0,0.0,1000556.8138317427,10.005568138317427,473.15,0.1,2.262625190436559,0.23,0.015623461984889737,0.013353388018810171,2.301280671813009,0.71,0.011943109378282295,0.010305332057994802,7.103953378205373,0.06,1.9241040340342193,1.9288847816166435,0.6003340882990458,1.0
0.6,30.0,0.025,0.025,1000541.1187565887,10.005411187565887,503.29077705292923,0.10443545321784592,2.0925101677962092,0.23420709913454876,0.01822869478200913,0.014928890656439743,2.3433383298881667,0.7227093820298457,0.013948817015288209,0.011516782988832918,7.231004536320247,0.04308351883560029,1.499387829273595,1.6247982094696438,0.43106832135742085,0.9999999999999947
0.6,30.0,0.05,0.05,1000525.812783181,10.00525812783181,511.1403037593139,0.10338161851728721,2.0085737469000815,0.24052787731598432,0.02107227537288878,0.018381769886953548,2.4065434994858848,0.7419787239474627,0.016138987484043747,0.014175988992224097,7.423688658453625,0.017493398736542296,0.7668042542019655,0.9472085456618397,0.17502596989219255,0.9999999999999893
0.6,30.0,0.075,0.075,1000511.2981216137,10.005112981216136,494.7701450602773,0.09878993269420099,2.0462220472968227,0.2439193358572717,0.022639458515385437,0.021516125961627563,2.4404405135552083,0.7523401723503855,0.017345852737382685,0.016590982688387088,7.527248424673228,0.003740491792326212,0.2237554782333726,0.31826319554450944,0.0374240429875354,0.9999999999999835
0.6,30.0,0.1,0.1,1000497.2630206457,10.004972630206456,480.73665512585154,0.0956986575102453,2.098808049025062,0.24473694280490244,0.023087576790534886,0.022776164126573108,2.4485864143634526,0.7548319298086162,0.01769024247893473,0.017561892908628106,7.552072798141129,0.00043112738645900516,0.03700425982972784,0.05962005406484239,0.004313417701654789,0.9999999999999777
0.6,30.0,0.125,0.125,1000483.4003725112,10.004834003725112,475.0837041386922,0.09454257955253675,2.122888707641514,0.24483925552773092,0.02315841893726065,0.023029555125383634,2.4495761091505845,0.7551337838160234,0.017743802713632566,0.017756951457750383,7.554988157684161,2.6960656217781204e-05,0.003798404412694033,0.00656019716269491,0.0002697368900904003,0.999999999999972
0.6,30.0,0.15,0.15,1000469.5826149211,10.004695826149211,473.5457007788007,0.09423708733102758,2.1297174990270755,0.24484815093959458,0.023165280244249024,0.023056587277407566,2.449631273745714,0.7551498860738378,0.017748032531006826,0.017777527815679994,7.555044913319978,1.962986534097609e-06,0.0006366537213435505,0.0008075348609909943,1.963908318447346e-05,0.9999999999999665
0.6,30.0,0.175,0.175,1000455.7741544798,10.004557741544799,473.2165914256602,0.09417335579585266,2.1311849797952407,0.24485106915229216,0.0231663690981513,0.02305805677611422,2.4496266594130858,0.7551478993696823,0.017747806918510356,0.017778402191904946,7.554920762650249,1.0314779866365338e-06,0.00047626725606440427,0.00048263531426023137,1.0319481076437578e-05,0.9999999999999611
0.6,30.0,0.2,0.2,1000441.9671578313,10.004419671578313,473.1567356464357,0.09416306032629668,2.131443190619117,0.24485381353606253,0.023167182109821622,0.02305806657486508,2.4496203088011526,0.755145186122424,0.01774736371151904,0.017778146604948867,7.554789354940846,1.0003414693352077e-06,0.00047072789917560013,0.0004709407365756089,1.0007835874112704e-05,0.9999999999999558
0.6,30.0,0.225,0.225,1000428.1601622929,10.004281601622928,473.14718471851853,0.09416273771388504,2.1314758976324333,0.24485670283840058,0.02316799026968726,0.023058037727334238,2.449615407240264,0.7551422978287564,0.01774691191883634,0.01777784658434784,7.554656196775491,9.993327939646688e-07,0.0004705490888886432,0.0004705559644364273,9.997606684559174e-06,0.9999999999999509
0.6,30.0,0.25,0.25,1000414.3529266859,10.004143529266859,473.1458306379477,0.09416404176638715,2.1314732471550575,0.24485982886176774,0.023168802692381186,0.02305802918556168,2.449612872484845,0.755139171825437,0.017746458686954382,0.01777753944374183,7.554520659513382,9.993127413271572e-07,0.00047054341084014025,0.00047054352789668467,9.997268094862007e-06,0.999999999999946
0.6,30.0,0.275,0.275,1000400.5454126494,10.004005454126494,473.1456632775858,0.09416558329814209,2.1314671670830423,0.24486324492706055,0.023169619532550433,0.023058047571692386,2.449613237765426,0.7551357557482131,0.01774600428029412,0.017777225185750953,7.554382219111057,9.993246677484463e-07,0.0004705432316171019,0.00047054313000365354,9.997249426598607e-06,0.9999999999999415
0.6,30.0,0.3,0.3,1000386.7376115827,10.003867376115828,473.1456505751803,0.09416715774073789,2.13146241714531,0.24486696776394523,0.023170440651733088,0.023058094495390848,2.449616670302138,0.75513203289836,0.017745548744689765,0.017776903444825055,7.554240708571927,9.993376317149432e-07,0.00047054322463374305,0.0004705431158814317,9.997241131637973e-06,0.9999999999999369
0.6,30.0,0.325,0.325,1000372.9295190773,10.003729295190773,473.1456562347732,0.094168738029312,2.131459486804933,0.24487097854916126,0.023171265912795787,0.023058168205097134,2.4496229816542763,0.755128022100126,0.01774509211633377,0.017776574681420788,7.554096316302497,9.993506453080567e-07,0.0004705432229781199,0.000470543113837278,9.99723332663601e-06,0.9999999999999326
0.6,30.0,0.35,0.35,1000359.1211317993,10.003591211317993,473.1456639320689,0.09417032088329692,2.131458123581082,0.24487522798002007,0.023172095203624718,0.023058264110753825,2.449631678490419,0.7551237726562338,0.017744634424578146,0.017776240097709006,7.553949535601188,9.99363674576985e-07,0.00047054322148815483,0.0004705431121746083,9.997225671908784e-06,0.9999999999999284
0.6,30.0,0.375,0.375,1000345.3124473377,10.003453124473376,473.1456718775071,0.09417190591902712,2.1314578598631306,0.24487964411316926,0.023172928448497047,0.023058375515202015,2.449642041023812,0.7551193565100408,0.017744175689235277,0.017775901447691873,7.553801086230694,9.993767143240089e-07,0.00047054322000612467,0.00047054311052872747,9.997218115430444e-06,0.9999999999999243
0.6,30.0,0.4,0.4,1000331.5034643139,10.003315034643139,473.1456798900116,0.09417349309156758,2.131458132162105,0.24488414159352365,0.02317376561463718,0.02305849447335898,2.4496532153481745,0.7551148590166372,0.017743715918869103,0.017775560812230702,7.553651822083562,9.99389759496037e-07,0.00047054321852724396,0.00047054310888690364,9.997210606635099e-06,0.9999999999999204
0.6,30.0,0.425,0.425,1000317.6941824218,10.003176941824218,473.1456879527844,0.09417508240957662,2.131458350024981,0.24488863109397102,0.02317460671410859,0.023058612670894423,2.4496643078741087,0.7551103695031407,0.017743255110299824,0.017775220368914824,7.553502636746183,9.99402804833944e-07,0.00047054321705138183,0.0004705431072471739,9.997203092909358e-06,0.9999999999999166
0.6,30.0,0.45,0.45,1000303.8846023659,10.003038846023658,473.14569606499873,0.09417667390490686,2.131457954376716,0.2448930280397015,0.023175451801400165,0.023058722236250516,2.4496744726014956,0.7551059725443658,0.017742793249235958,0.01777488217938527,7.553354376225768,9.994158453583734e-07,0.0004705432155785788,0.00047054310560801547,9.997195524451382e-06,0.9999999999999126
0.6,30.0,0.475,0.475,1000290.0747257137,10.002900747257137,473.1457042276389,0.09417826762704543,2.131456466158303,0.24489725995672246,0.023176300967383236,0.023058816424545835,2.4496829846223247,0.7551017406143098,0.01774233031185701,0.017774548010211867,7.553207765446045,9.994288768016045e-07,0.0004705432141089058,0.00047054310396815594,9.997187858589132e-06,0.999999999999909
0.6,30.0,0.5,0.5,1000276.2645546793,10.002762645546794,473.145712442146,0.09417986363876113,2.1314535231096152,0.24490127203629564,0.02317715433051727,0.023058890135378377,2.4496892957715515,0.7550977285217139,0.017741866267116668,0.01777421919727255,7.553063352594234,9.99441895935303e-07,0.00047054321264245743,0.00047054310232666426,9.997180063056116e-06,0.9999999999999054
0.6,30.0,0.525,0.525,1000262.4540918672,10.002624540918672,473.1457207101837,0.09418146201110127,2.131448903524596,0.24490503072977937,0.02317801202627317,0.02305894024727861,2.449693070572133,0.7550939698152218,0.017741401079512976,0.017773896558153077,7.552921473173441,9.994549007823506e-07,0.000470543211179341,0.00047054310068300753,9.997172118106976e-06,0.999999999999902
0.6,30.0,0.55,0.55,1000248.6433399963,10.002486433399964,473.1457290334883,0.09418306281799413,2.131442536980195,0.24490852537318705,0.023178874195745568,0.023058965768765934,2.4496942024692943,0.7550904751588207,0.017740934712070763,0.01777358035257957,7.552782233765636,9.994678907127212e-07,0.00047054320971966814,0.0004705430990370744,9.997164017472873e-06,0.9999999999998984
0.6,30.0,0.575,0.575,1000234.8323016282,10.002348323016282,473.14573741372817,0.09418466613087237,2.1314345029864175,0.2449117679845338,0.023179740974355267,0.02305896781934176,2.4496928117870547,0.7550872325344948,0.017740467129300684,0.017773270287392114,7.55264551407241,9.99480866431785e-07,0.00047054320826354565,0.00047054309738916485,9.997155768240824e-06,0.9999999999998951
0.6,30.0,0.6,0.6,1000221.0209789164,10.002210209789164,473.14574585237574,0.09418627201369181,2.131425019187104,0.24491479148033113,0.023180612481423512,0.023058949463362836,2.4496892278729527,0.7550842090257308,0.017739998299929744,0.01777296556005063,7.552510984767742,9.994938298755287e-07,0.00047054320681106824,0.00047054309573995207,9.997147389802287e-06,0.9999999999998919
0.6,30.0,0.625,0.625,1000207.2093733946,10.002072093733947,473.1457543505944,0.09418788051864832,2.131414421176352,0.24491764662347024,0.023181488811246258,0.02305891542586691,2.449683958555604,0.7550813538696343,0.017739528199239157,0.01777266493305884,7.552378138038318,9.995067840310615e-07,0.0004705432053623091,0.00047054309409041864,9.997138912054844e-06,0.9999999999998885
0.6,30.0,0.65,0.65,1000193.3974858122,10.001933974858122,473.14576290915363,0.09418949168281764,2.1314031362136903,0.2449203980477927,0.023182370026127625,0.023058871722496228,2.4496776503699933,0.7550786024323599,0.017739056810888942,0.0177723668308876,7.552246327356611,9.995197327027361e-07,0.0004705432039173185,0.00047054309244178467,9.997130373060606e-06,0.9999999999998853
0.6,30.0,0.675,0.675,1000179.5853160257,10.001795853160257,473.14577152836915,0.09419110552585762,2.1313916531579693,0.24492311971024805,0.02318325615165898,0.02305882523618149,2.449671043061032,0.755075880756954,0.01773858412815446,0.01777206945084276,7.552114812976232,9.99532680244507e-07,0.00047054320247611695,0.000470543090795418,9.997121816367666e-06,0.9999999999998823
0.6,30.0,0.7,0.7,1000165.7728629472,10.001657728629471,473.1457802080749,0.09419272204883643,2.1313804908322087,0.24492589010528804,0.02318414717436539,0.023058783271733854,2.449664921713007,0.75507311034896,0.017738110154542953,0.01777177087972001,7.55198280980197,9.995456312782537e-07,0.00047054320103869337,0.0004705430891527455,9.997113288191971e-06,0.9999999999998793
0.6,30.0,0.725,0.725,1000151.9601245505,10.001519601245505,473.1457889476207,0.09419434123417594,2.1313701668158913,0.24492878754353556,0.023185043041691847,0.02305875311645406,2.449660069525967,0.7550702128977504,0.017737634903797154,0.017771469208884717,7.551849534613469,9.995585904158422e-07,0.0004705431996050074,0.00047054308751516896,9.997104834637374e-06,0.9999999999998764
0.6,30.0,0.75,0.75,1000138.1470979289,10.00138147097929,473.1457977459009,0.09419596304664168,2.131361168370754,0.24493188575286184,0.023185943664174424,0.02305874163077931,2.449657223820689,0.7550671146754496,0.017737158399326797,0.017771162641485292,7.551714250060838,9.995715620001098e-07,0.0004705431981749876,0.0004705430858839831,9.997096499105725e-06,0.9999999999998734
0.6,30.0,0.775,0.775,1000124.3337794008,10.001243337794008,473.14580660140456,0.09419758743525702,2.131353926871173,0.24493525000934901,0.02318684891953775,0.023058754888272474,2.4496570373469115,0.7550637504059718,0.01773668067313548,0.017770849586744346,7.551576303357485,9.99584549877019e-07,0.00047054319674853947,0.0004705430842603108,9.997088320019358e-06,0.9999999999998708
0.6,30.0,0.8,0.8,1000110.5201646505,10.001105201646505,473.1458155122839,0.09419921433598481,2.1313487967562246,0.24493893395207814,0.02318775865838437,0.023058797879273972,2.4496600464338782,0.7550600664502328,0.017736201764330647,0.01777052873757657,7.55143515813098,9.995975572080155e-07,0.0004705431953255441,0.0004705430826450437,9.997080328946222e-06,0.9999999999998681
0.6,30.0,0.825,0.825,1000096.7062488998,10.000967062488998,473.1458244764419,0.09420084367499476,2.13134603966869,0.24494297718247038,0.023188672711090045,0.023058874287583835,2.449666646989881,0.7550560232068089,0.017735721717317743,0.017770199129079997,7.551290418425225,9.996105863285673e-07,0.00047054319390586925,0.00047054308103880677,9.997072549187318e-06,0.9999999999998656
0.6,30.0,0.85,0.85,1000082.8920270967,10.000828920270967,473.1458334916264,0.09420247537231995,2.131345814113401,0.24494740369854692,0.02318959089549387,0.023058986344853906,2.449677078853716,0.7550515966776777,0.01773524057978607,0.017769860176674736,7.55114184435089,9.996236386558266e-07,0.0004705431924893714,0.0004705430794419316,9.997064994855688e-06,0.9999999999998633
0.6,30.0,0.875,0.875,1000069.0774941123,10.000690774941123,473.1458425555291,0.09420410934570558,2.13134817066575,0.244952221168854,0.023190513024968447,0.02305913476312487,2.4496914185446963,0.7550467791942924,0.017734758400595248,0.017769511693775136,7.550989359337367,9.99636714645717e-07,0.00047054319107590426,0.0004705430778544484,9.997057670449875e-06,0.9999999999998611
0.6,30.0,0.9,0.9,1000055.2626449354,10.000552626449354,473.1458516658869,0.09420574551446001,2.1313530524996973,0.24495742101123366,0.02319143891647196,0.023059318742260655,2.4497095800621533,0.7550415793388114,0.017734275227666255,0.017769153889845908,7.55083304933522,9.99649813797403e-07,0.00047054318966532275,0.0004705430762760916,9.997050570901227e-06,0.9999999999998589
0.6,30.0,0.925,0.925,1000041.4474748578,10.000414474748577,473.14586082057536,0.09420738380313194,2.1313603007884465,0.24496297920890217,0.02319236839821609,0.023059536045988885,2.4497313230582405,0.7550360211280202,0.017733791105973135,0.017768787350489656,7.550673154645227,9.996629347011774e-07,0.00047054318825749274,0.0004705430747063214,9.997043682055299e-06,0.999999999999857
0.6,30.0,0.95,0.95,1000027.6319796406,10.000276319796406,473.1458700176957,0.09420902414486029,2.131369664362358,0.244968857770786,0.023193301316629444,0.023059783137882577,2.4497562674527655,0.755030142552994,0.017733306075719265,0.017768413001835195,7.550510055305211,9.99676075124279e-07,0.00047054318685229343,0.00047054307314435247,9.997036981532341e-06,0.9999999999998552
0.6,30.0,0.975,0.975,1000013.8161556558,10.000138161556558,473.1458792556478,0.09421066648426807,2.1313808128877065,0.2449750067247456,0.023194237542350383,0.023060055366914377,2.4497839133757027,0.7550239935858758,0.017732820170767646,0.01776803206194216,7.5503442511489505,9.996892321281142e-07,0.00047054318544962237,0.0004705430715891943,9.997030439901528e-06,0.9999999999998536
0.6,30.0,1.0,1.0,1000000.0,10.0,473.14588853319157,0.09421231077980065,2.131393352754404,0.2449813665208875,0.023195176975043478,0.023060347191152675,2.4498136652088753,0.7550176337765624,0.01773233341737944,0.017767645982215554,7.550176337765625,9.997024022096413e-07,0.000470543184049402,0.0004705430700396998,9.997024022096415e-06,0.9999999999998521
0.611421,30.57105,0.0,0.0,1000556.9045672085,10.005569045672084,473.15,0.1,2.262625395622659,0.23,0.01555956322846577,0.01335338881490715,2.3012808805045797,0.71,0.011897008707403572,0.010305332672373995,7.10395402242718,0.06,1.924619852489858,1.9288848616279577,0.6003341427403251,1.0
0.611421,30.57105,0.025,0.025,1000541.2013408717,10.005412013408717,503.1189712389657,0.10445693140432738,2.094280127707489,0.23408055642501166,0.018135046507128494,0.01487514290867659,2.3420724113602085,0.7223229830700785,0.013879770727115817,0.011475384546549339,7.2271390523705845,0.043596460504909416,1.5135000512993004,1.6352335902240556,0.4362005496779194,0.9999999999999996
0.611421,30.57105,0.05,0.05,1000525.8631193619,10.00525863119362,511.7630456898044,0.10356529138717976,2.0073095576964604,0.24038464045766142,0.020995093125874657,0.01827943484752389,2.405110498745392,0.7415397623936372,0.01608261594528821,0.014097123414079201,7.419297108062204,0.018075597148699985,0.7873925443913657,0.9675078848190901,0.1808510243860093,0.9999999999999986
0.611421,30.57105,0.075,0.075,1000511.3198697872,10.005113198697872,495.58650575123994,0.0989727812663933,2.043299461215827,0.24386687914599972,0.022606901907430085,0.02144969092473345,2.4399157312689006,0.7521789083016057,0.017323882717961286,0.016539766654324616,7.525635123230551,0.003954212552391578,0.2346959989819151,0.33177360328431954,0.03956234419838978,0.999999999999997
0.611421,30.57105,0.1,0.1,1000497.2711920879,10.004972711920878,481.17422667476586,0.09578925065990991,2.0969774191234234,0.2447283094083426,0.02307854987250181,0.022757568483860402,2.4485000574649973,0.754804848801839,0.017686428418284172,0.017547543927474398,7.551801915087965,0.0004668417898133626,0.039656328981021956,0.06348984271838166,0.0046707393678669966,0.9999999999999949
0.611421,30.57105,0.125,0.125,1000483.4040723385,10.004834040723384,475.2320241162813,0.09457277885256087,2.122234553586564,0.24483887186481862,0.02315475564336311,0.023026974531745893,2.4495722797254484,0.7551312957885915,0.01774414458978008,0.017754931012189026,7.5549632933212605,2.98323465821988e-05,0.00412650280415834,0.007112699651691332,0.0002984676766002405,0.9999999999999922
0.611421,30.57105,0.15,0.15,1000469.5851026665,10.004695851026666,473.5836570120713,0.09424515471610916,2.1295512150176243,0.24484874763705125,0.02316221948138279,0.023056461368963128,2.449637249613482,0.7551491689698253,0.017748860447011627,0.01777737052995517,7.555037757698646,2.083393112959344e-06,0.0006572284947956168,0.0008469172381138782,2.0843714433281872e-05,0.9999999999999895
0.611421,30.57105,0.175,0.175,1000455.7762986333,10.004557762986334,473.22461197670054,0.0941754728160683,2.1311553125027287,0.24485204231542115,0.023163322416776926,0.02305814018808943,2.4496364007298053,0.7551469220183458,0.017748667461018455,0.017778372834718437,7.554911000873877,1.0356662193138884e-06,0.000477039646530962,0.0004842022668600209,1.0361382514299469e-05,0.9999999999999862
0.611421,30.57105,0.2,0.2,1000441.969147524,10.00441969147524,473.15817223224474,0.09416386449077718,2.1314450866459547,0.24485507844982193,0.023164113618324465,0.023058184115599,2.4496329684011138,0.7551439210663973,0.017748229428485852,0.017778115606138664,7.55477671381449,1.0004837634729737e-06,0.0004707537955046273,0.000470994294795824,1.0009259464290277e-05,0.9999999999999827
0.611421,30.57105,0.225,0.225,1000428.1620331676,10.004281620331675,473.1473843571014,0.09416328882705224,2.1314843253132825,0.24485811300261404,0.023164898513937077,0.02305816902306353,2.449629519501148,0.7551408876597635,0.017747781833882533,0.01777781223007625,7.554642103175519,9.993376013813813e-07,0.0004705499284294789,0.0004705577446089856,9.997654798006096e-06,0.9999999999999789
0.611421,30.57105,0.25,0.25,1000414.3546868768,10.004143546868768,473.145826760229,0.09416454457100987,2.131482190101019,0.24486117834115198,0.023165687590986805,0.023058154836457657,2.4496263771803184,0.7551378223458783,0.017747332776345118,0.017777506573803822,7.554507172418053,9.993129446625852e-07,0.0004705434260699724,0.00047054357520048487,9.99727014664863e-06,0.9999999999999749
0.611421,30.57105,0.275,0.275,1000400.5470680295,10.004005470680296,473.14562940331473,0.09416607218201756,2.131474317297137,0.24486430285045568,0.023166481161242335,0.02305814608052136,2.4496238252902756,0.7551346978248128,0.017746882522762155,0.017777199422519346,7.5543716481399406,9.993247022920488e-07,0.0004705432201087791,0.000470543120153708,9.997249788715615e-06,0.9999999999999708
0.611421,30.57105,0.3,0.3,1000386.7391699104,10.003867391699105,473.1456124898747,0.09416763786852492,2.131466204671463,0.2448675142176803,0.02316727919730932,0.023058145393201907,2.449622140768669,0.755131486444655,0.0177464310912984,0.01777689014920413,7.554235253688959,9.993376312662035e-07,0.00047054321225087375,0.0004705431041493511,9.997241142721796e-06,0.9999999999999666
0.611421,30.57105,0.325,0.325,1000372.9309901296,10.003729309901296,473.1456173800855,0.09416921018044344,2.1314587214081864,0.2448708358216977,0.02316808165110301,0.02305815495216607,2.4496215574495452,0.7551281648276603,0.017745978494868423,0.0177765781855086,7.554097755218444,9.993506041694374e-07,0.00047054321054793263,0.0004705431020176367,9.997232929797369e-06,0.9999999999999621
0.611421,30.57105,0.35,0.35,1000359.1225266688,10.003591225266689,473.1456247283159,0.09417078526574209,2.1314520609064664,0.24487428373958603,0.023168888467299323,0.02305817625344266,2.4496222361107884,0.7551247168967855,0.017745524747951116,0.01777626313963395,7.553958991930677,9.993635862790495e-07,0.0004705432090370041,0.0004705431003232228,9.99722480255215e-06,0.9999999999999578
0.611421,30.57105,0.375,0.375,1000345.3137774933,10.003453137774933,473.14563237521844,0.09417236267624397,2.1314462782777777,0.24487786484236726,0.023169699588019437,0.02305820993605454,2.4496242454290047,0.7551211357810094,0.017745069865684582,0.017775944844176446,7.553818895128709,9.993765768884275e-07,0.00047054320753509786,0.0004705430986470172,9.997216753893313e-06,0.9999999999999536
0.611421,30.57105,0.4,0.4,1000331.5047406154,10.003315047406154,473.1456400979898,0.09417394234810456,2.131441354161093,0.24488157605563207,0.023170514957582503,0.02305825571331706,2.449627554589839,0.7551174245547412,0.017744613862631087,0.017775623374182557,7.553677495607023,9.99389575784064e-07,0.0004705432060366225,0.0004705430969760096,9.99720878166158e-06,0.999999999999949
0.611421,30.57105,0.425,0.425,1000317.6954142035,10.003176954142035,473.14564787478963,0.09417552426015738,2.1314372049163937,0.24488540471807488,0.02317133452708759,0.023058312406273512,2.4496320368815923,0.7551135958792875,0.01774415675157735,0.017775299038395517,7.55353492005901,9.994025822212168e-07,0.000470543204541375,0.00047054309530954793,9.997200878385316e-06,0.9999999999999446
0.611421,30.57105,0.45,0.45,1000303.88579668,10.0030388579668,473.1456557032305,0.09417710839992315,2.1314336919887684,0.24488932987365317,0.023172158258378397,0.023058378064021025,2.449637482627603,0.755109670710692,0.017743698542496075,0.017774972347742553,7.553391378145569,9.994155949676402e-07,0.0004705432030493224,0.0004705430936472164,9.997193031719316e-06,0.9999999999999402
0.611421,30.57105,0.475,0.475,1000290.0758867963,10.002900758867963,473.14566358283145,0.09417869476164756,2.1314306352195804,0.24489332427269797,0.023172986127042428,0.023058450150009683,2.4496436192090694,0.7551056762986255,0.01774323924176048,0.017774643966542717,7.553247142473028,9.994286124203335e-07,0.000470543201560445,0.0004705430919885017,9.99718522561371e-06,0.9999999999999358
0.611421,30.57105,0.5,0.5,1000276.2656836773,10.002762656836772,473.145671513454,0.09418028334693306,2.131427829101187,0.24489735682938737,0.02317381812421888,0.02305852577079998,2.449650135651026,0.7551016437289113,0.017742778851670707,0.017774314652594044,7.553102524007619,9.994416327501518e-07,0.0004705432000747373,0.0004705430903328314,9.99717744176119e-06,0.9999999999999315
